Date,Station,Latitude,Longitude,AQI,Outlier_IQR,Outlier_Zscore,Outlier_Either,Outlier_Both,ZScore,IQR_LowerBound,IQR_UpperBound,IsHoliday,HolidayName,Season,SeasonOrdinal,MonthName,MonthNum,Quarter,DayofWeek,WeekNum,IsWeekend,IsWinter,Asthma_Risk
2023-01-15,Aya Nagar,28.4565,77.1155,120,0,0,0,0,-0.51,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Sunday,2,1,1,Unsafe
2023-01-16,Aya Nagar,28.4565,77.1155,154,0,0,0,0,-0.15,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Monday,3,0,1,Unsafe
2023-01-17,Aya Nagar,28.4565,77.1155,221,0,0,0,0,0.56,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Tuesday,3,0,1,Unsafe
2023-01-18,Aya Nagar,28.4565,77.1155,252,0,0,0,0,0.89,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Wednesday,3,0,1,Unsafe
2023-01-19,Aya Nagar,28.4565,77.1155,306,0,0,0,0,1.46,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Thursday,3,0,1,Unsafe
2023-01-20,Aya Nagar,28.4565,77.1155,182,0,0,0,0,0.15,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Friday,3,0,1,Unsafe
2023-01-21,Aya Nagar,28.4565,77.1155,251,0,0,0,0,0.88,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Saturday,3,1,1,Unsafe
2023-01-22,Aya Nagar,28.4565,77.1155,367,0,0,0,0,2.11,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Sunday,3,1,1,Unsafe
2023-01-23,Aya Nagar,28.4565,77.1155,327,0,0,0,0,1.68,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Monday,4,0,1,Unsafe
2023-01-24,Aya Nagar,28.4565,77.1155,182,0,0,0,0,0.15,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Tuesday,4,0,1,Unsafe
2023-01-25,Aya Nagar,28.4565,77.1155,112,0,0,0,0,-0.6,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Wednesday,4,0,1,Unsafe
2023-01-26,Aya Nagar,28.4565,77.1155,224,0,0,0,0,0.59,-101.5,430.5,1,Republic Day,Winter,1,January,1,1,Thursday,4,0,1,Unsafe
2023-01-27,Aya Nagar,28.4565,77.1155,130,0,0,0,0,-0.41,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Friday,4,0,1,Unsafe
2023-01-28,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Saturday,4,1,1,Unsafe
2023-01-29,Aya Nagar,28.4565,77.1155,278,0,0,0,0,1.16,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Sunday,4,1,1,Unsafe
2023-01-30,Aya Nagar,28.4565,77.1155,278,0,0,0,0,1.16,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Monday,5,0,1,Unsafe
2023-01-31,Aya Nagar,28.4565,77.1155,278,0,0,0,0,1.16,-101.5,430.5,0,Regular Day,Winter,1,January,1,1,Tuesday,5,0,1,Unsafe
2023-02-01,Aya Nagar,28.4565,77.1155,180,0,0,0,0,0.12,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Wednesday,5,0,1,Unsafe
2023-02-02,Aya Nagar,28.4565,77.1155,106,0,0,0,0,-0.66,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Thursday,5,0,1,Unsafe
2023-02-03,Aya Nagar,28.4565,77.1155,113,0,0,0,0,-0.59,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Friday,5,0,1,Unsafe
2023-02-04,Aya Nagar,28.4565,77.1155,138,0,0,0,0,-0.32,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Saturday,5,1,1,Unsafe
2023-02-05,Aya Nagar,28.4565,77.1155,138,0,0,0,0,-0.32,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Sunday,5,1,1,Unsafe
2023-02-06,Aya Nagar,28.4565,77.1155,138,0,0,0,0,-0.32,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Monday,6,0,1,Unsafe
2023-02-07,Aya Nagar,28.4565,77.1155,138,0,0,0,0,-0.32,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Tuesday,6,0,1,Unsafe
2023-02-08,Aya Nagar,28.4565,77.1155,107,0,0,0,0,-0.65,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Wednesday,6,0,1,Unsafe
2023-02-09,Aya Nagar,28.4565,77.1155,135,0,0,0,0,-0.35,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Thursday,6,0,1,Unsafe
2023-02-10,Aya Nagar,28.4565,77.1155,133,0,0,0,0,-0.37,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Friday,6,0,1,Unsafe
2023-02-11,Aya Nagar,28.4565,77.1155,187,0,0,0,0,0.2,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Saturday,6,1,1,Unsafe
2023-02-12,Aya Nagar,28.4565,77.1155,118,0,0,0,0,-0.53,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Sunday,6,1,1,Unsafe
2023-02-13,Aya Nagar,28.4565,77.1155,99,0,0,0,0,-0.73,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Monday,7,0,1,Caution
2023-02-14,Aya Nagar,28.4565,77.1155,107,0,0,0,0,-0.65,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Tuesday,7,0,1,Unsafe
2023-02-15,Aya Nagar,28.4565,77.1155,127,0,0,0,0,-0.44,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Wednesday,7,0,1,Unsafe
2023-02-16,Aya Nagar,28.4565,77.1155,154,0,0,0,0,-0.15,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Thursday,7,0,1,Unsafe
2023-02-17,Aya Nagar,28.4565,77.1155,297,0,0,0,0,1.36,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Friday,7,0,1,Unsafe
2023-02-18,Aya Nagar,28.4565,77.1155,326,0,0,0,0,1.67,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Saturday,7,1,1,Unsafe
2023-02-19,Aya Nagar,28.4565,77.1155,239,0,0,0,0,0.75,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Sunday,7,1,1,Unsafe
2023-02-20,Aya Nagar,28.4565,77.1155,241,0,0,0,0,0.77,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Monday,8,0,1,Unsafe
2023-02-21,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Tuesday,8,0,1,Unsafe
2023-02-22,Aya Nagar,28.4565,77.1155,207,0,0,0,0,0.41,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Wednesday,8,0,1,Unsafe
2023-02-23,Aya Nagar,28.4565,77.1155,207,0,0,0,0,0.41,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Thursday,8,0,1,Unsafe
2023-02-24,Aya Nagar,28.4565,77.1155,122,0,0,0,0,-0.49,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Friday,8,0,1,Unsafe
2023-02-25,Aya Nagar,28.4565,77.1155,147,0,0,0,0,-0.23,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Saturday,8,1,1,Unsafe
2023-02-26,Aya Nagar,28.4565,77.1155,216,0,0,0,0,0.51,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Sunday,8,1,1,Unsafe
2023-02-27,Aya Nagar,28.4565,77.1155,193,0,0,0,0,0.26,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Monday,9,0,1,Unsafe
2023-02-28,Aya Nagar,28.4565,77.1155,168,0,0,0,0,-0.0,-101.5,430.5,0,Regular Day,Winter,1,February,2,1,Tuesday,9,0,1,Unsafe
2023-03-01,Aya Nagar,28.4565,77.1155,136,0,0,0,0,-0.34,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Wednesday,9,0,0,Unsafe
2023-03-02,Aya Nagar,28.4565,77.1155,196,0,0,0,0,0.29,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Thursday,9,0,0,Unsafe
2023-03-03,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Friday,9,0,0,Unsafe
2023-03-04,Aya Nagar,28.4565,77.1155,156,0,0,0,0,-0.13,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Saturday,9,1,0,Unsafe
2023-03-05,Aya Nagar,28.4565,77.1155,78,0,0,0,0,-0.96,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Sunday,9,1,0,Caution
2023-03-06,Aya Nagar,28.4565,77.1155,98,0,0,0,0,-0.74,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Monday,10,0,0,Caution
2023-03-07,Aya Nagar,28.4565,77.1155,137,0,0,0,0,-0.33,-101.5,430.5,1,Holika Dahan,Summer,2,March,3,1,Tuesday,10,0,0,Unsafe
2023-03-08,Aya Nagar,28.4565,77.1155,174,0,0,0,0,0.06,-101.5,430.5,1,Holi,Summer,2,March,3,1,Wednesday,10,0,0,Unsafe
2023-03-09,Aya Nagar,28.4565,77.1155,87,0,0,0,0,-0.86,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Thursday,10,0,0,Caution
2023-03-10,Aya Nagar,28.4565,77.1155,123,0,0,0,0,-0.48,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Friday,10,0,0,Unsafe
2023-03-11,Aya Nagar,28.4565,77.1155,123,0,0,0,0,-0.48,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Saturday,10,1,0,Unsafe
2023-03-12,Aya Nagar,28.4565,77.1155,137,0,0,0,0,-0.33,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Sunday,10,1,0,Unsafe
2023-03-13,Aya Nagar,28.4565,77.1155,208,0,0,0,0,0.42,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Monday,11,0,0,Unsafe
2023-03-14,Aya Nagar,28.4565,77.1155,181,0,0,0,0,0.13,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Tuesday,11,0,0,Unsafe
2023-03-15,Aya Nagar,28.4565,77.1155,141,0,0,0,0,-0.29,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Wednesday,11,0,0,Unsafe
2023-03-16,Aya Nagar,28.4565,77.1155,200,0,0,0,0,0.34,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Thursday,11,0,0,Unsafe
2023-03-17,Aya Nagar,28.4565,77.1155,195,0,0,0,0,0.28,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Friday,11,0,0,Unsafe
2023-03-18,Aya Nagar,28.4565,77.1155,165,0,0,0,0,-0.03,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Saturday,11,1,0,Unsafe
2023-03-19,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Sunday,11,1,0,Unsafe
2023-03-20,Aya Nagar,28.4565,77.1155,136,0,0,0,0,-0.34,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Monday,12,0,0,Unsafe
2023-03-21,Aya Nagar,28.4565,77.1155,88,0,0,0,0,-0.85,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Tuesday,12,0,0,Caution
2023-03-22,Aya Nagar,28.4565,77.1155,109,0,0,0,0,-0.63,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Wednesday,12,0,0,Unsafe
2023-03-23,Aya Nagar,28.4565,77.1155,65,0,0,0,0,-1.09,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Thursday,12,0,0,Caution
2023-03-24,Aya Nagar,28.4565,77.1155,139,0,0,0,0,-0.31,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Friday,12,0,0,Unsafe
2023-03-25,Aya Nagar,28.4565,77.1155,48,0,0,0,0,-1.27,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Saturday,12,1,0,Safe
2023-03-26,Aya Nagar,28.4565,77.1155,104,0,0,0,0,-0.68,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Sunday,12,1,0,Unsafe
2023-03-27,Aya Nagar,28.4565,77.1155,107,0,0,0,0,-0.65,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Monday,13,0,0,Unsafe
2023-03-28,Aya Nagar,28.4565,77.1155,92,0,0,0,0,-0.81,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Tuesday,13,0,0,Caution
2023-03-29,Aya Nagar,28.4565,77.1155,159,0,0,0,0,-0.1,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Wednesday,13,0,0,Unsafe
2023-03-30,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Thursday,13,0,0,Unsafe
2023-03-31,Aya Nagar,28.4565,77.1155,40,0,0,0,0,-1.36,-101.5,430.5,0,Regular Day,Summer,2,March,3,1,Friday,13,0,0,Safe
2023-04-01,Aya Nagar,28.4565,77.1155,59,0,0,0,0,-1.16,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Saturday,13,1,0,Caution
2023-04-02,Aya Nagar,28.4565,77.1155,65,0,0,0,0,-1.09,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Sunday,13,1,0,Caution
2023-04-03,Aya Nagar,28.4565,77.1155,139,0,0,0,0,-0.31,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Monday,14,0,0,Unsafe
2023-04-04,Aya Nagar,28.4565,77.1155,82,0,0,0,0,-0.91,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Tuesday,14,0,0,Caution
2023-04-05,Aya Nagar,28.4565,77.1155,94,0,0,0,0,-0.79,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Wednesday,14,0,0,Caution
2023-04-06,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Thursday,14,0,0,Caution
2023-04-07,Aya Nagar,28.4565,77.1155,107,0,0,0,0,-0.65,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Friday,14,0,0,Unsafe
2023-04-08,Aya Nagar,28.4565,77.1155,133,0,0,0,0,-0.37,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Saturday,14,1,0,Unsafe
2023-04-09,Aya Nagar,28.4565,77.1155,142,0,0,0,0,-0.28,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Sunday,14,1,0,Unsafe
2023-04-10,Aya Nagar,28.4565,77.1155,142,0,0,0,0,-0.28,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Monday,15,0,0,Unsafe
2023-04-11,Aya Nagar,28.4565,77.1155,202,0,0,0,0,0.36,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Tuesday,15,0,0,Unsafe
2023-04-12,Aya Nagar,28.4565,77.1155,133,0,0,0,0,-0.37,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Wednesday,15,0,0,Unsafe
2023-04-13,Aya Nagar,28.4565,77.1155,132,0,0,0,0,-0.38,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Thursday,15,0,0,Unsafe
2023-04-14,Aya Nagar,28.4565,77.1155,189,0,0,0,0,0.22,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Friday,15,0,0,Unsafe
2023-04-15,Aya Nagar,28.4565,77.1155,129,0,0,0,0,-0.42,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Saturday,15,1,0,Unsafe
2023-04-16,Aya Nagar,28.4565,77.1155,151,0,0,0,0,-0.18,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Sunday,15,1,0,Unsafe
2023-04-17,Aya Nagar,28.4565,77.1155,120,0,0,0,0,-0.51,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Monday,16,0,0,Unsafe
2023-04-18,Aya Nagar,28.4565,77.1155,134,0,0,0,0,-0.36,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Tuesday,16,0,0,Unsafe
2023-04-19,Aya Nagar,28.4565,77.1155,178,0,0,0,0,0.1,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Wednesday,16,0,0,Unsafe
2023-04-20,Aya Nagar,28.4565,77.1155,120,0,0,0,0,-0.51,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Thursday,16,0,0,Unsafe
2023-04-21,Aya Nagar,28.4565,77.1155,106,0,0,0,0,-0.66,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Friday,16,0,0,Unsafe
2023-04-22,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Saturday,16,1,0,Unsafe
2023-04-23,Aya Nagar,28.4565,77.1155,81,0,0,0,0,-0.92,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Sunday,16,1,0,Caution
2023-04-24,Aya Nagar,28.4565,77.1155,103,0,0,0,0,-0.69,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Monday,17,0,0,Unsafe
2023-04-25,Aya Nagar,28.4565,77.1155,110,0,0,0,0,-0.62,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Tuesday,17,0,0,Unsafe
2023-04-26,Aya Nagar,28.4565,77.1155,154,0,0,0,0,-0.15,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Wednesday,17,0,0,Unsafe
2023-04-27,Aya Nagar,28.4565,77.1155,190,0,0,0,0,0.23,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Thursday,17,0,0,Unsafe
2023-04-28,Aya Nagar,28.4565,77.1155,190,0,0,0,0,0.23,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Friday,17,0,0,Unsafe
2023-04-29,Aya Nagar,28.4565,77.1155,190,0,0,0,0,0.23,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Saturday,17,1,0,Unsafe
2023-04-30,Aya Nagar,28.4565,77.1155,98,0,0,0,0,-0.74,-101.5,430.5,0,Regular Day,Summer,2,April,4,2,Sunday,17,1,0,Caution
2023-05-01,Aya Nagar,28.4565,77.1155,75,0,0,0,0,-0.99,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Monday,18,0,0,Caution
2023-05-02,Aya Nagar,28.4565,77.1155,55,0,0,0,0,-1.2,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Tuesday,18,0,0,Caution
2023-05-03,Aya Nagar,28.4565,77.1155,55,0,0,0,0,-1.2,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Wednesday,18,0,0,Caution
2023-05-04,Aya Nagar,28.4565,77.1155,61,0,0,0,0,-1.14,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Thursday,18,0,0,Caution
2023-05-05,Aya Nagar,28.4565,77.1155,61,0,0,0,0,-1.14,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Friday,18,0,0,Caution
2023-05-06,Aya Nagar,28.4565,77.1155,227,0,0,0,0,0.62,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Saturday,18,1,0,Unsafe
2023-05-07,Aya Nagar,28.4565,77.1155,227,0,0,0,0,0.62,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Sunday,18,1,0,Unsafe
2023-05-08,Aya Nagar,28.4565,77.1155,112,0,0,0,0,-0.6,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Monday,19,0,0,Unsafe
2023-05-09,Aya Nagar,28.4565,77.1155,150,0,0,0,0,-0.19,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Tuesday,19,0,0,Unsafe
2023-05-10,Aya Nagar,28.4565,77.1155,162,0,0,0,0,-0.07,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Wednesday,19,0,0,Unsafe
2023-05-11,Aya Nagar,28.4565,77.1155,228,0,0,0,0,0.63,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Thursday,19,0,0,Unsafe
2023-05-12,Aya Nagar,28.4565,77.1155,175,0,0,0,0,0.07,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Friday,19,0,0,Unsafe
2023-05-13,Aya Nagar,28.4565,77.1155,212,0,0,0,0,0.46,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Saturday,19,1,0,Unsafe
2023-05-14,Aya Nagar,28.4565,77.1155,233,0,0,0,0,0.69,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Sunday,19,1,0,Unsafe
2023-05-15,Aya Nagar,28.4565,77.1155,118,0,0,0,0,-0.53,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Monday,20,0,0,Unsafe
2023-05-16,Aya Nagar,28.4565,77.1155,110,0,0,0,0,-0.62,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Tuesday,20,0,0,Unsafe
2023-05-17,Aya Nagar,28.4565,77.1155,230,0,0,0,0,0.65,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Wednesday,20,0,0,Unsafe
2023-05-18,Aya Nagar,28.4565,77.1155,121,0,0,0,0,-0.5,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Thursday,20,0,0,Unsafe
2023-05-19,Aya Nagar,28.4565,77.1155,121,0,0,0,0,-0.5,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Friday,20,0,0,Unsafe
2023-05-20,Aya Nagar,28.4565,77.1155,121,0,0,0,0,-0.5,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Saturday,20,1,0,Unsafe
2023-05-21,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Sunday,20,1,0,Unsafe
2023-05-22,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Monday,21,0,0,Unsafe
2023-05-23,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Tuesday,21,0,0,Unsafe
2023-05-24,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Wednesday,21,0,0,Unsafe
2023-05-25,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Thursday,21,0,0,Unsafe
2023-05-26,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Friday,21,0,0,Unsafe
2023-05-27,Aya Nagar,28.4565,77.1155,170,0,0,0,0,0.02,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Saturday,21,1,0,Unsafe
2023-05-28,Aya Nagar,28.4565,77.1155,105,0,0,0,0,-0.67,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Sunday,21,1,0,Unsafe
2023-05-29,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Monday,22,0,0,Caution
2023-05-30,Aya Nagar,28.4565,77.1155,80,0,0,0,0,-0.94,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Tuesday,22,0,0,Caution
2023-05-31,Aya Nagar,28.4565,77.1155,66,0,0,0,0,-1.08,-101.5,430.5,0,Regular Day,Summer,2,May,5,2,Wednesday,22,0,0,Caution
2023-06-01,Aya Nagar,28.4565,77.1155,66,0,0,0,0,-1.08,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Thursday,22,0,0,Caution
2023-06-02,Aya Nagar,28.4565,77.1155,66,0,0,0,0,-1.08,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Friday,22,0,0,Caution
2023-06-03,Aya Nagar,28.4565,77.1155,96,0,0,0,0,-0.77,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Saturday,22,1,0,Caution
2023-06-04,Aya Nagar,28.4565,77.1155,131,0,0,0,0,-0.39,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Sunday,22,1,0,Unsafe
2023-06-05,Aya Nagar,28.4565,77.1155,118,0,0,0,0,-0.53,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Monday,23,0,0,Unsafe
2023-06-06,Aya Nagar,28.4565,77.1155,93,0,0,0,0,-0.8,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Tuesday,23,0,0,Caution
2023-06-07,Aya Nagar,28.4565,77.1155,332,0,0,0,0,1.74,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Wednesday,23,0,0,Unsafe
2023-06-08,Aya Nagar,28.4565,77.1155,332,0,0,0,0,1.74,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Thursday,23,0,0,Unsafe
2023-06-09,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Friday,23,0,0,Unsafe
2023-06-10,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Saturday,23,1,0,Unsafe
2023-06-11,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Sunday,23,1,0,Unsafe
2023-06-12,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Monday,24,0,0,Unsafe
2023-06-13,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Tuesday,24,0,0,Unsafe
2023-06-14,Aya Nagar,28.4565,77.1155,158,0,0,0,0,-0.11,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Wednesday,24,0,0,Unsafe
2023-06-15,Aya Nagar,28.4565,77.1155,119,0,0,0,0,-0.52,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Thursday,24,0,0,Unsafe
2023-06-16,Aya Nagar,28.4565,77.1155,99,0,0,0,0,-0.73,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Friday,24,0,0,Caution
2023-06-17,Aya Nagar,28.4565,77.1155,88,0,0,0,0,-0.85,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Saturday,24,1,0,Caution
2023-06-18,Aya Nagar,28.4565,77.1155,88,0,0,0,0,-0.85,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Sunday,24,1,0,Caution
2023-06-19,Aya Nagar,28.4565,77.1155,88,0,0,0,0,-0.85,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Monday,25,0,0,Caution
2023-06-20,Aya Nagar,28.4565,77.1155,78,0,0,0,0,-0.96,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Tuesday,25,0,0,Caution
2023-06-21,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Wednesday,25,0,0,Caution
2023-06-22,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Thursday,25,0,0,Caution
2023-06-23,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Friday,25,0,0,Caution
2023-06-24,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Saturday,25,1,0,Caution
